Query	Seed ortholog	e-value	score	best tax lvl	Preferred_name	GO terms	EC number	KEGG KO	KEGG pathway	KEGG module	KEGG reaction	KEGG rclass	BRITE	KEGG TC	CAZy	BiGG reaction	annot lvl	matching OGs	Best OG	COG cat	description
FW510-R12_contig_1_2904	1163409.UUA_07914	1.7000000000000002e-210	738.4	Xanthomonadales	purK	GO:0000166,GO:0003674,GO:0003824,GO:0004638,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006139,GO:0006163,GO:0006164,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009117,GO:0009150,GO:0009152,GO:0009165,GO:0009259,GO:0009260,GO:0009987,GO:0016020,GO:0016829,GO:0016830,GO:0016831,GO:0016874,GO:0016879,GO:0017076,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0034028,GO:0034641,GO:0034654,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046390,GO:0046483,GO:0055086,GO:0071704,GO:0071944,GO:0072521,GO:0072522,GO:0090407,GO:0097159,GO:0097367,GO:1901135,GO:1901137,GO:1901265,GO:1901293,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576	6.3.4.18	ko:K01589	ko00230,ko01100,ko01110,ko01130,map00230,map01100,map01110,map01130	M00048	R07404	RC01927	ko00000,ko00001,ko00002,ko01000			iECUMN_1333.ECUMN_0562,iYL1228.KPN_00477	Bacteria	1MU70@1224,1RQEI@1236,1X31G@135614,COG0026@1,COG0026@2	NA|NA|NA	F	Catalyzes the ATP-dependent conversion of 5- aminoimidazole ribonucleotide (AIR) and HCO(3)(-) to N5- carboxyaminoimidazole ribonucleotide (N5-CAIR)
FW510-R12_contig_1_2905	1163409.UUA_07919	6.199999999999999e-85	320.1	Xanthomonadales	purE	GO:0003674,GO:0003824,GO:0004638,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006163,GO:0006164,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009117,GO:0009150,GO:0009152,GO:0009165,GO:0009259,GO:0009260,GO:0009987,GO:0016829,GO:0016830,GO:0016831,GO:0016853,GO:0016866,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0034023,GO:0034641,GO:0034654,GO:0042802,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046390,GO:0046483,GO:0055086,GO:0071704,GO:0072521,GO:0072522,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	5.4.99.18	ko:K01588	ko00230,ko01100,ko01110,ko01130,map00230,map01100,map01110,map01130	M00048	R07405	RC01947	ko00000,ko00001,ko00002,ko01000			iETEC_1333.ETEC_0575,iJN746.PP_5336,iPC815.YPO3076,iUTI89_1310.UTI89_C0551	Bacteria	1RCWJ@1224,1S3VN@1236,1X58Z@135614,COG0041@1,COG0041@2	NA|NA|NA	F	Catalyzes the conversion of N5-carboxyaminoimidazole ribonucleotide (N5-CAIR) to 4-carboxy-5-aminoimidazole ribonucleotide (CAIR)
FW510-R12_contig_1_2906	1163409.UUA_07924	1.6e-42	178.3	Xanthomonadales				ko:K09791					ko00000				Bacteria	1P6IM@1224,1SV7D@1236,1X7IE@135614,COG2835@1,COG2835@2	NA|NA|NA	S	Trm112p-like protein
FW510-R12_contig_1_2907	1163409.UUA_07929	0.0	1371.7	Xanthomonadales	rnc		2.4.1.21,2.7.11.1,3.1.26.3	ko:K00703,ko:K02040,ko:K03685,ko:K07277,ko:K08372,ko:K12132,ko:K20276,ko:K21449	ko00500,ko01100,ko01110,ko02010,ko02020,ko02024,ko02026,ko03008,ko05152,ko05205,map00500,map01100,map01110,map02010,map02020,map02024,map02026,map03008,map05152,map05205	M00222,M00565	R02421	RC00005	ko00000,ko00001,ko00002,ko01000,ko01001,ko01002,ko01003,ko02000,ko03009,ko03019,ko03029,ko03036	1.B.33,1.B.40.2,3.A.1.7	GT5		Bacteria	1N10X@1224,1RYCQ@1236,1XDAZ@135614,COG4223@1,COG4223@2	NA|NA|NA	S	Protein of unknown function (DUF1631)
FW510-R12_contig_1_2908	1163409.UUA_07934	3.6e-149	534.3	Xanthomonadales	nadC		2.4.2.19	ko:K00767	ko00760,ko01100,map00760,map01100	M00115	R03348	RC02877	ko00000,ko00001,ko00002,ko01000				Bacteria	1MW0C@1224,1RMBU@1236,1X36W@135614,COG0157@1,COG0157@2	NA|NA|NA	H	Belongs to the NadC ModD family
FW510-R12_contig_1_2909	1163409.UUA_16930	8.299999999999999e-61	239.6	Xanthomonadales													Bacteria	1N6X2@1224,1SGKD@1236,1X8Q5@135614,2CHAX@1,32ZC9@2	NA|NA|NA	S	Protein of unknown function (DUF3301)
FW510-R12_contig_1_2910	1163409.UUA_16925	2.3e-62	245.0	Xanthomonadales	sspB	GO:0000502,GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0008150,GO:0009376,GO:0009893,GO:0009894,GO:0009896,GO:0010604,GO:0019222,GO:0019899,GO:0031597,GO:0032781,GO:0032991,GO:0042176,GO:0042802,GO:0042803,GO:0043085,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043462,GO:0044093,GO:0044424,GO:0044444,GO:0044445,GO:0044464,GO:0045732,GO:0046983,GO:0048518,GO:0050789,GO:0050790,GO:0051117,GO:0051171,GO:0051173,GO:0051246,GO:0051247,GO:0051336,GO:0051345,GO:0060255,GO:0065007,GO:0065009,GO:0080090,GO:0097159,GO:1901363,GO:1902494,GO:1904949,GO:1905368,GO:1905369,GO:1990904		ko:K03600,ko:K09985					ko00000,ko03021				Bacteria	1MZ2Q@1224,1S8WT@1236,1X6WI@135614,COG2969@1,COG2969@2	NA|NA|NA	S	stringent starvation protein b
FW510-R12_contig_1_2911	666685.R2APBS1_2940	4.6e-117	427.2	Xanthomonadales	sspA			ko:K03599					ko00000,ko02000,ko03021	1.A.12.3.1			Bacteria	1MXJD@1224,1RP12@1236,1X2Y8@135614,COG0625@1,COG0625@2	NA|NA|NA	O	stringent starvation protein A
FW510-R12_contig_1_2912	1163409.UUA_16915	2.7e-140	504.6	Xanthomonadales	petC			ko:K00410,ko:K00412,ko:K00413	ko00190,ko01100,ko02020,ko04260,ko04714,ko04932,ko05010,ko05012,ko05016,map00190,map01100,map02020,map04260,map04714,map04932,map05010,map05012,map05016	M00151,M00152			ko00000,ko00001,ko00002,ko03029			iIT341.HP1538	Bacteria	1QFU2@1224,1RN4Y@1236,1X4Q1@135614,COG2857@1,COG2857@2	NA|NA|NA	C	cytochrome
FW510-R12_contig_1_2913	1163409.UUA_16910	1.5e-239	835.1	Xanthomonadales	petB			ko:K00410,ko:K00412,ko:K02635,ko:K02637	ko00190,ko00195,ko01100,ko02020,ko04260,ko04714,ko04932,ko05010,ko05012,ko05016,map00190,map00195,map01100,map02020,map04260,map04714,map04932,map05010,map05012,map05016	M00151,M00152,M00162			ko00000,ko00001,ko00002,ko00194,ko03029				Bacteria	1MV97@1224,1RNCP@1236,1X3Q9@135614,COG1290@1,COG1290@2	NA|NA|NA	C	Component of the ubiquinol-cytochrome c reductase complex (complex III or cytochrome b-c1 complex), which is a respiratory chain that generates an electrochemical potential coupled to ATP synthesis
FW510-R12_contig_1_2914	1163409.UUA_16905	2e-114	418.3	Xanthomonadales	petA		1.10.2.2	ko:K00411	ko00190,ko01100,ko02020,ko04260,ko04714,ko04932,ko05010,ko05012,ko05016,map00190,map01100,map02020,map04260,map04714,map04932,map05010,map05012,map05016	M00151,M00152			ko00000,ko00001,ko00002,ko01000				Bacteria	1RAA2@1224,1RP9H@1236,1X4TD@135614,COG0723@1,COG0723@2	NA|NA|NA	C	Component of the ubiquinol-cytochrome c reductase complex (complex III or cytochrome b-c1 complex), which is a respiratory chain that generates an electrochemical potential coupled to ATP synthesis
FW510-R12_contig_1_2915	1163409.UUA_16900	1.3e-205	722.2	Xanthomonadales	degS	GO:0003674,GO:0003824,GO:0004175,GO:0004252,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006457,GO:0006508,GO:0006515,GO:0006807,GO:0006950,GO:0006979,GO:0008150,GO:0008152,GO:0008233,GO:0008236,GO:0009056,GO:0009057,GO:0009266,GO:0009408,GO:0009628,GO:0009897,GO:0009986,GO:0009987,GO:0010033,GO:0016020,GO:0016021,GO:0016787,GO:0017171,GO:0019538,GO:0030163,GO:0030288,GO:0030313,GO:0031224,GO:0031226,GO:0031233,GO:0031975,GO:0033554,GO:0035966,GO:0035967,GO:0042221,GO:0042597,GO:0042802,GO:0043170,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044425,GO:0044459,GO:0044464,GO:0050896,GO:0051603,GO:0051716,GO:0051788,GO:0061077,GO:0070011,GO:0070887,GO:0071218,GO:0071310,GO:0071575,GO:0071704,GO:0071944,GO:0098552,GO:0140096,GO:1901564,GO:1901565,GO:1901575	3.4.21.107	ko:K04691,ko:K04771,ko:K04772	ko01503,ko02020,map01503,map02020	M00728			ko00000,ko00001,ko00002,ko01000,ko01002,ko03110				Bacteria	1MU63@1224,1RN9T@1236,1X5AM@135614,COG0265@1,COG0265@2	NA|NA|NA	O	COG0265 Trypsin-like serine proteases, typically periplasmic, contain C-terminal PDZ domain
FW510-R12_contig_1_2916	1163409.UUA_16895	3e-148	531.6	Xanthomonadales	yjbJ												Bacteria	1MZ4X@1224,1S8R3@1236,1XC67@135614,COG0741@1,COG0741@2	NA|NA|NA	M	transglycosylase
FW510-R12_contig_1_2917	1163409.UUA_16890	8.1e-249	865.9	Xanthomonadales	miaB	GO:0001510,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016740,GO:0016782,GO:0030488,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0035596,GO:0035597,GO:0035600,GO:0043170,GO:0043412,GO:0043414,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0048037,GO:0050497,GO:0051536,GO:0051539,GO:0051540,GO:0071704,GO:0090304,GO:1901360	2.8.4.3	ko:K06168			R10645,R10646,R10647	RC00003,RC00980,RC03221,RC03222	ko00000,ko01000,ko03016				Bacteria	1MURS@1224,1RMD8@1236,1X3HB@135614,COG0621@1,COG0621@2	NA|NA|NA	J	Catalyzes the methylthiolation of N6- (dimethylallyl)adenosine (i(6)A), leading to the formation of 2- methylthio-N6-(dimethylallyl)adenosine (ms(2)i(6)A) at position 37 in tRNAs that read codons beginning with uridine
FW510-R12_contig_1_2918	1163409.UUA_16885	6.1e-172	610.1	Xanthomonadales	ybeZ	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0044424,GO:0044444,GO:0044464		ko:K06217					ko00000				Bacteria	1MVDV@1224,1RP2Y@1236,1X38H@135614,COG1702@1,COG1702@2	NA|NA|NA	T	Phosphate starvation-inducible protein PhoH
FW510-R12_contig_1_2919	666685.R2APBS1_2953	3.5e-72	277.7	Xanthomonadales	ybeY	GO:0000469,GO:0000478,GO:0003674,GO:0003824,GO:0004518,GO:0004519,GO:0004521,GO:0004540,GO:0005488,GO:0006139,GO:0006355,GO:0006364,GO:0006396,GO:0006412,GO:0006518,GO:0006725,GO:0006807,GO:0006950,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009266,GO:0009408,GO:0009628,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0016070,GO:0016072,GO:0016151,GO:0016787,GO:0016788,GO:0016892,GO:0016894,GO:0019219,GO:0019222,GO:0019538,GO:0022613,GO:0030490,GO:0031323,GO:0031326,GO:0031554,GO:0031564,GO:0034470,GO:0034641,GO:0034645,GO:0034660,GO:0042254,GO:0042274,GO:0043043,GO:0043167,GO:0043169,GO:0043170,GO:0043244,GO:0043603,GO:0043604,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0046483,GO:0046872,GO:0046914,GO:0050789,GO:0050794,GO:0050896,GO:0051128,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0071704,GO:0071840,GO:0080090,GO:0090304,GO:0090305,GO:0090501,GO:0090502,GO:0140098,GO:1901360,GO:1901564,GO:1901566,GO:1901576,GO:1903506,GO:2000112,GO:2001141	2.6.99.2,3.5.4.5	ko:K01489,ko:K03474,ko:K03595,ko:K07042	ko00240,ko00750,ko00983,ko01100,map00240,map00750,map00983,map01100	M00124	R01878,R02485,R05838,R08221	RC00074,RC00514,RC01476	ko00000,ko00001,ko00002,ko01000,ko03009,ko03029				Bacteria	1MZ67@1224,1S6BS@1236,1X6SP@135614,COG0319@1,COG0319@2	NA|NA|NA	J	Single strand-specific metallo-endoribonuclease involved in late-stage 70S ribosome quality control and in maturation of the 3' terminus of the 16S rRNA
FW510-R12_contig_1_2920	1163409.UUA_16875	8.500000000000001e-126	456.4	Xanthomonadales	corC	GO:0001897,GO:0001906,GO:0001907,GO:0005575,GO:0005623,GO:0005886,GO:0008150,GO:0009405,GO:0009987,GO:0016020,GO:0019835,GO:0019836,GO:0031640,GO:0035821,GO:0044003,GO:0044004,GO:0044179,GO:0044364,GO:0044403,GO:0044419,GO:0044464,GO:0044764,GO:0051701,GO:0051704,GO:0051715,GO:0051801,GO:0051817,GO:0051818,GO:0051883,GO:0052331,GO:0071944		ko:K06189					ko00000,ko02000	9.A.40.1.2			Bacteria	1QTU8@1224,1RMKX@1236,1X3M9@135614,COG4535@1,COG4535@2	NA|NA|NA	P	Transporter
FW510-R12_contig_1_2921	1163409.UUA_16870	6.400000000000002e-213	746.5	Xanthomonadales													Bacteria	1R8BJ@1224,1S1F3@1236,1X2XC@135614,28I3N@1,2Z87C@2	NA|NA|NA	S	Domain of unknown function (DUF4105)
FW510-R12_contig_1_2922	1163409.UUA_16865	2.5e-181	641.3	Xanthomonadales	corA			ko:K03284					ko00000,ko02000	1.A.35.1,1.A.35.3			Bacteria	1MX09@1224,1RZ95@1236,1X3T7@135614,COG0598@1,COG0598@2	NA|NA|NA	P	transport protein
FW510-R12_contig_1_2923	1163409.UUA_16860	1e-104	386.0	Xanthomonadales	nudF		3.6.1.13	ko:K01515	ko00230,map00230		R01054	RC00002	ko00000,ko00001,ko01000				Bacteria	1RI3B@1224,1S6HR@1236,1X60F@135614,COG0494@1,COG0494@2	NA|NA|NA	L	DNA mismatch repair protein MutT
FW510-R12_contig_1_2924	1163409.UUA_16855	6.1e-58	229.9	Xanthomonadales													Bacteria	1QSK1@1224,1RW27@1236,1X80Y@135614,29MTM@1,308RG@2	NA|NA|NA		
FW510-R12_contig_1_2925	1163409.UUA_16850	1.9e-56	224.9	Xanthomonadales													Bacteria	1QSK1@1224,1RW27@1236,1X80Y@135614,29MTM@1,308RG@2	NA|NA|NA		
FW510-R12_contig_1_2926	1163409.UUA_16840	3.8e-50	203.8	Xanthomonadales	spoIIAA			ko:K04749,ko:K20978	ko02020,ko02025,map02020,map02025				ko00000,ko00001,ko03021				Bacteria	1MZ5N@1224,1S9QR@1236,1X7NE@135614,COG1366@1,COG1366@2	NA|NA|NA	T	Anti-anti-sigma regulatory factor (Antagonist of anti-sigma factor)
FW510-R12_contig_1_2927	666685.R2APBS1_2961	4.3e-177	627.5	Xanthomonadales				ko:K03406	ko02020,ko02030,map02020,map02030				ko00000,ko00001,ko02035				Bacteria	1RBQH@1224,1S2V1@1236,1X40J@135614,COG0840@1,COG0840@2	NA|NA|NA	NT	chemotaxis protein
FW510-R12_contig_1_2928	666685.R2APBS1_2962	1.3e-188	665.6	Xanthomonadales	cheB	GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006464,GO:0006482,GO:0006807,GO:0006935,GO:0008150,GO:0008152,GO:0008214,GO:0008984,GO:0009605,GO:0009987,GO:0016020,GO:0016787,GO:0016788,GO:0018277,GO:0019538,GO:0019899,GO:0036211,GO:0040011,GO:0042221,GO:0042330,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0050896,GO:0051723,GO:0052689,GO:0070988,GO:0071704,GO:0071944,GO:0140096,GO:1901564,GO:1990827	3.1.1.61,3.5.1.44	ko:K03412,ko:K06597	ko02020,ko02030,map02020,map02030	M00506,M00507			ko00000,ko00001,ko00002,ko01000,ko02022,ko02035				Bacteria	1MWCN@1224,1RN67@1236,1X3IE@135614,COG2201@1,COG2201@2	NA|NA|NA	NT	catalyzes the demethylation of specific methylglutamate residues introduced into the chemoreceptors (methyl-accepting chemotaxis proteins) by CheR
FW510-R12_contig_1_2929	666685.R2APBS1_2963	1.8e-116	425.2	Xanthomonadales	cheD	GO:0006935,GO:0008150,GO:0009605,GO:0040011,GO:0042221,GO:0042330,GO:0050896	3.1.1.61,3.5.1.44	ko:K03411,ko:K03412	ko02020,ko02030,map02020,map02030	M00506			ko00000,ko00001,ko00002,ko01000,ko02022,ko02035				Bacteria	1RDDB@1224,1S41X@1236,1X4KG@135614,COG1871@1,COG1871@2	NA|NA|NA	NT	Probably deamidates glutamine residues to glutamate on methyl-accepting chemotaxis receptors (MCPs), playing an important role in chemotaxis
FW510-R12_contig_1_2930	1163409.UUA_16820	1.3e-165	589.0	Xanthomonadales	cheR	GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006464,GO:0006479,GO:0006807,GO:0006935,GO:0008022,GO:0008150,GO:0008152,GO:0008168,GO:0008171,GO:0008213,GO:0008276,GO:0008757,GO:0008983,GO:0009605,GO:0009987,GO:0010340,GO:0016020,GO:0016740,GO:0016741,GO:0019538,GO:0032259,GO:0032991,GO:0036211,GO:0040011,GO:0042221,GO:0042330,GO:0043170,GO:0043412,GO:0043414,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0050896,GO:0051998,GO:0071704,GO:0071944,GO:0098561,GO:0140096,GO:1901564	2.1.1.80	ko:K00575	ko02020,ko02030,map02020,map02030				ko00000,ko00001,ko01000,ko02035				Bacteria	1MU6W@1224,1RMFK@1236,1X5DZ@135614,COG1352@1,COG1352@2	NA|NA|NA	NT	Methylation of the membrane-bound methyl-accepting chemotaxis proteins (MCP) to form gamma-glutamyl methyl ester residues in MCP
FW510-R12_contig_1_2931	1163409.UUA_16815	5.6e-178	630.9	Xanthomonadales				ko:K03406	ko02020,ko02030,map02020,map02030				ko00000,ko00001,ko02035				Bacteria	1MU9B@1224,1RMH0@1236,1X3KX@135614,COG0840@1,COG0840@2	NA|NA|NA	NT	chemotaxis protein
FW510-R12_contig_1_2932	1163409.UUA_16810	9.6e-78	296.2	Xanthomonadales				ko:K03408	ko02020,ko02030,map02020,map02030				ko00000,ko00001,ko02035				Bacteria	1RAH1@1224,1SYDF@1236,1XCWB@135614,COG0835@1,COG0835@2	NA|NA|NA	NT	Two component signalling adaptor domain
FW510-R12_contig_1_2933	1163409.UUA_16805	7.2e-117	427.9	Xanthomonadales				ko:K03406,ko:K05875	ko02020,ko02030,map02020,map02030				ko00000,ko00001,ko02035				Bacteria	1MU9B@1224,1RMH0@1236,1X3KX@135614,COG0840@1,COG0840@2,COG4564@1,COG4564@2	NA|NA|NA	NT	chemotaxis protein
FW510-R12_contig_1_2934	1163409.UUA_16800	0.0	1168.7	Xanthomonadales	cheA	GO:0000160,GO:0003674,GO:0003824,GO:0004672,GO:0004673,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0006935,GO:0007154,GO:0007165,GO:0008150,GO:0008152,GO:0009605,GO:0009892,GO:0009893,GO:0009987,GO:0010562,GO:0010604,GO:0010605,GO:0016020,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0016775,GO:0018106,GO:0018193,GO:0018202,GO:0019220,GO:0019222,GO:0019538,GO:0019904,GO:0023014,GO:0023052,GO:0031323,GO:0031324,GO:0031325,GO:0031399,GO:0031400,GO:0031401,GO:0032101,GO:0032268,GO:0032269,GO:0032270,GO:0032879,GO:0032991,GO:0035303,GO:0035304,GO:0035306,GO:0035307,GO:0035556,GO:0036211,GO:0040011,GO:0040012,GO:0042221,GO:0042330,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0045937,GO:0046777,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0050789,GO:0050794,GO:0050896,GO:0050920,GO:0051171,GO:0051172,GO:0051173,GO:0051174,GO:0051179,GO:0051234,GO:0051246,GO:0051247,GO:0051248,GO:0051270,GO:0051641,GO:0051649,GO:0051716,GO:0060255,GO:0065007,GO:0071704,GO:0071944,GO:0080090,GO:0098561,GO:0140096,GO:1901564,GO:1901873,GO:1901875,GO:1902021,GO:2000145	2.7.13.3	ko:K02487,ko:K03407,ko:K06596	ko02020,ko02025,ko02030,map02020,map02025,map02030	M00506,M00507			ko00000,ko00001,ko00002,ko01000,ko01001,ko02022,ko02035				Bacteria	1MUAG@1224,1RMS6@1236,1X49D@135614,COG0643@1,COG0643@2,COG2198@1,COG2198@2	NA|NA|NA	NT	chemotaxis protein
FW510-R12_contig_1_2935	1163408.UU9_02054	9.3e-59	232.6	Xanthomonadales													Bacteria	1RHDD@1224,1S67R@1236,1X6J2@135614,COG0745@1,COG0745@2	NA|NA|NA	KT	Fis family transcriptional regulator
FW510-R12_contig_1_2936	1163409.UUA_16790	1.5e-45	188.7	Bacteria				ko:K04749,ko:K06378					ko00000,ko03021				Bacteria	COG1366@1,COG1366@2	NA|NA|NA	T	antisigma factor binding
FW510-R12_contig_1_2937	1163409.UUA_16785	1e-204	719.2	Xanthomonadales	fliK1			ko:K02414	ko02040,map02040				ko00000,ko00001,ko02035				Bacteria	1R1FB@1224,1T50I@1236,1XDB0@135614,COG3144@1,COG3144@2	NA|NA|NA	N	Flagellar hook-length control protein FliK
FW510-R12_contig_1_2938	1163409.UUA_16780	2.7e-36	157.5	Xanthomonadales				ko:K04061					ko00000,ko02044				Bacteria	1QBKK@1224,1T766@1236,1X8UP@135614,2A9SS@1,30Z0B@2	NA|NA|NA		
FW510-R12_contig_1_2939	1163409.UUA_16775	4.2e-42	177.2	Proteobacteria													Bacteria	1NHAY@1224,2ER47@1,33IPS@2	NA|NA|NA	S	chemotaxis protein
FW510-R12_contig_1_2940	666685.R2APBS1_2974	2.7e-74	284.6	Xanthomonadales	cheW1			ko:K03408,ko:K03415	ko02020,ko02030,map02020,map02030	M00506			ko00000,ko00001,ko00002,ko02022,ko02035				Bacteria	1RD1W@1224,1S26J@1236,1X7N7@135614,COG0835@1,COG0835@2	NA|NA|NA	NT	chemotaxis signal transduction protein
FW510-R12_contig_1_2941	666685.R2APBS1_2975	9.1e-152	543.1	Xanthomonadales	motB			ko:K02557	ko02030,ko02040,map02030,map02040				ko00000,ko00001,ko02000,ko02035	1.A.30.1			Bacteria	1MU4S@1224,1S294@1236,1X322@135614,COG1360@1,COG1360@2	NA|NA|NA	N	Flagellar motor protein
FW510-R12_contig_1_2942	1163409.UUA_16760	1.4e-125	455.7	Xanthomonadales	motC			ko:K02556	ko02020,ko02030,ko02040,map02020,map02030,map02040				ko00000,ko00001,ko02000,ko02035	1.A.30.1			Bacteria	1MXK3@1224,1RNWB@1236,1X422@135614,COG1291@1,COG1291@2	NA|NA|NA	N	this protein with a related protein (a MotB homolog) forms the ion channels that couple flagellar rotation to proton sodium motive force across the membrane and forms the stator elements of the rotary flagellar machine
FW510-R12_contig_1_2943	666685.R2APBS1_2977	4.699999999999999e-242	844.0	Xanthomonadales	cheA	GO:0003674,GO:0005488,GO:0005515,GO:0019904	2.7.13.3	ko:K02487,ko:K03407,ko:K06596	ko02020,ko02025,ko02030,map02020,map02025,map02030	M00506,M00507			ko00000,ko00001,ko00002,ko01000,ko01001,ko02022,ko02035				Bacteria	1MUAG@1224,1RMS6@1236,1X3YM@135614,COG0643@1,COG0643@2,COG2198@1,COG2198@2	NA|NA|NA	NT	chemotaxis protein
FW510-R12_contig_1_2944	666685.R2APBS1_2978	1.2e-104	386.0	Xanthomonadales	cheZ	GO:0001539,GO:0003674,GO:0003824,GO:0004721,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006464,GO:0006470,GO:0006793,GO:0006796,GO:0006807,GO:0006928,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016311,GO:0016787,GO:0016788,GO:0016791,GO:0019538,GO:0032991,GO:0036211,GO:0040011,GO:0042578,GO:0042802,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0048870,GO:0051179,GO:0051674,GO:0071704,GO:0071944,GO:0071973,GO:0071975,GO:0071977,GO:0097588,GO:0098561,GO:0140096,GO:1901564		ko:K03414	ko02030,map02030				ko00000,ko00001,ko02035				Bacteria	1NIV6@1224,1SXR6@1236,1X6MA@135614,COG3143@1,COG3143@2	NA|NA|NA	NT	Plays an important role in bacterial chemotaxis signal transduction pathway by accelerating the dephosphorylation of phosphorylated CheY (CheY-P)
FW510-R12_contig_1_2945	1163409.UUA_17070	7.300000000000001e-65	253.1	Xanthomonadales													Bacteria	1RDNP@1224,1S47I@1236,1X6DI@135614,COG0745@1,COG0745@2	NA|NA|NA	KT	response regulator
FW510-R12_contig_1_2946	1163409.UUA_17075	3.3e-127	461.1	Xanthomonadales	fliA			ko:K02405	ko02020,ko02025,ko02026,ko02040,ko05111,map02020,map02025,map02026,map02040,map05111				ko00000,ko00001,ko02035,ko03021				Bacteria	1MWEU@1224,1RMKJ@1236,1X32G@135614,COG1191@1,COG1191@2	NA|NA|NA	K	Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released. This sigma factor controls the expression of flagella-related genes
FW510-R12_contig_1_2947	1163409.UUA_17080	2.6000000000000003e-161	574.7	Xanthomonadales	fleN			ko:K02282,ko:K04562					ko00000,ko02035,ko02044				Bacteria	1R8IW@1224,1RMZ2@1236,1X4CZ@135614,COG0455@1,COG0455@2	NA|NA|NA	D	Belongs to the ParA family
FW510-R12_contig_1_2948	666685.R2APBS1_2982	1.7e-187	662.1	Xanthomonadales	flhF	GO:0003674,GO:0005488,GO:0005515,GO:0042802		ko:K02404					ko00000,ko02035				Bacteria	1MUQW@1224,1RMUU@1236,1X3K0@135614,COG1419@1,COG1419@2	NA|NA|NA	N	flagellar
