Query	Seed ortholog	e-value	score	best tax lvl	Preferred_name	GO terms	EC number	KEGG KO	KEGG pathway	KEGG module	KEGG reaction	KEGG rclass	BRITE	KEGG TC	CAZy	BiGG reaction	annot lvl	matching OGs	Best OG	COG cat	description
GW101-3H11_contig_1_4559	358220.C380_22205	1.10E-83	316.2	Comamonadaceae	pgpA	"GO:0003674,GO:0003824,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006629,GO:0006644,GO:0006650,GO:0006655,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0008610,GO:0008654,GO:0008962,GO:0009058,GO:0009987,GO:0010035,GO:0010038,GO:0016020,GO:0016021,GO:0016311,GO:0016787,GO:0016788,GO:0016791,GO:0019637,GO:0030258,GO:0031224,GO:0031226,GO:0032026,GO:0042221,GO:0042577,GO:0042578,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044425,GO:0044459,GO:0044464,GO:0045017,GO:0046471,GO:0046474,GO:0046486,GO:0046839,GO:0050896,GO:0071704,GO:0071944,GO:0090407,GO:1901576"	3.1.3.27	ko:K01095	"ko00564,ko01100,map00564,map01100"		R02029	RC00017	"ko00000,ko00001,ko01000"			"iECSP_1301.ECSP_0485,iECUMN_1333.ECUMN_0456,iECs_1301.ECs0471,iG2583_1286.G2583_0529,iPC815.YPO3179,iZ_1308.Z0520"	Bacteria	"1MZJA@1224,2VSP2@28216,4ADZU@80864,COG1267@1,COG1267@2"	NA|NA|NA	I	Lipid phosphatase which dephosphorylates phosphatidylglycerophosphate (PGP) to phosphatidylglycerol (PG)
GW101-3H11_contig_1_4560	358220.C380_22210	4.20E-68	264.2	Comamonadaceae	cinA		3.5.1.42	"ko:K03742,ko:K03743"	"ko00760,map00760"		R02322	RC00100	"ko00000,ko00001,ko01000"				Bacteria	"1RH2Y@1224,2VSQF@28216,4AE14@80864,COG1546@1,COG1546@2"	NA|NA|NA	S	Belongs to the CinA family
GW101-3H11_contig_1_4561	358220.C380_22215	4.40E-169	600.5	Comamonadaceae			3.8.1.3	ko:K01561	"ko00361,ko00625,ko01100,ko01120,map00361,map00625,map01100,map01120"		R05287	RC00697	"ko00000,ko00001,ko01000"				Bacteria	"1MUVB@1224,2VIJK@28216,4ABT2@80864,COG0596@1,COG0596@2"	NA|NA|NA	S	Alpha beta hydrolase
GW101-3H11_contig_1_4562	358220.C380_22220	2.80E-82	311.2	Comamonadaceae				ko:K06893					ko00000				Bacteria	"1RDED@1224,2VS1C@28216,4AE6M@80864,COG3631@1,COG3631@2"	NA|NA|NA	S	SnoaL-like domain
GW101-3H11_contig_1_4563	358220.C380_22230	6.20E-162	576.6	Comamonadaceae				ko:K07039					ko00000				Bacteria	"1QUG4@1224,2WH4S@28216,4AB03@80864,COG3012@1,COG3012@2"	NA|NA|NA	S	SEC-C motif domain protein
GW101-3H11_contig_1_4564	358220.C380_22235	0	1133.2	Comamonadaceae	glt												Bacteria	"1MU7B@1224,2VKQG@28216,4ABY2@80864,COG0069@1,COG0069@2"	NA|NA|NA	E	Belongs to the glutamate synthase family
GW101-3H11_contig_1_4565	358220.C380_22240	4.00E-137	494.2	Comamonadaceae													Bacteria	"1RBTI@1224,2VQ3Q@28216,4ADKK@80864,COG1718@1,COG1718@2"	NA|NA|NA	DT	Serine threonine protein kinase involved in cell cycle control
GW101-3H11_contig_1_4567	358220.C380_22255	8.70E-68	263.1	Comamonadaceae													Bacteria	"1NASM@1224,2VVUB@28216,4AF1G@80864,COG1569@1,COG1569@2"	NA|NA|NA	S	PIN domain
GW101-3H11_contig_1_4568	358220.C380_22260	5.10E-248	863.2	Comamonadaceae	rlmL	"GO:0000154,GO:0001510,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006364,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0008168,GO:0008170,GO:0008173,GO:0008175,GO:0008649,GO:0008757,GO:0008990,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0016423,GO:0016435,GO:0016740,GO:0016741,GO:0022613,GO:0030488,GO:0031167,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0036265,GO:0042254,GO:0043170,GO:0043412,GO:0043414,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0070043,GO:0070475,GO:0070476,GO:0071704,GO:0071840,GO:0090304,GO:0140098,GO:0140101,GO:0140102,GO:1901360"	"2.1.1.173,2.1.1.264"	"ko:K07444,ko:K12297"			R07234	RC00003	"ko00000,ko01000,ko03009"				Bacteria	"1MUQM@1224,2VHMY@28216,4AB1A@80864,COG0116@1,COG0116@2"	NA|NA|NA	L	Belongs to the methyltransferase superfamily
GW101-3H11_contig_1_4569	358220.C380_22265	2.30E-76	291.6	Comamonadaceae	fcbC2		3.1.2.23	ko:K01075	"ko00130,ko00362,ko01100,ko01110,ko01120,map00130,map00362,map01100,map01110,map01120"		R01301	"RC00004,RC00174"	"ko00000,ko00001,ko01000"				Bacteria	"1RF7Q@1224,2VR5T@28216,4AED1@80864,COG0824@1,COG0824@2"	NA|NA|NA	S	Thioesterase-like superfamily
GW101-3H11_contig_1_4570	1163617.SCD_n01382	6.30E-13	80.9	Betaproteobacteria													Bacteria	"1NGUN@1224,2VYDS@28216,COG0695@1,COG0695@2"	NA|NA|NA	O	Glutaredoxin
GW101-3H11_contig_1_4571	1276756.AUEX01000004_gene2523	7.00E-268	929.5	Comamonadaceae	rpoN	"GO:0000976,GO:0001067,GO:0001130,GO:0001216,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003700,GO:0005488,GO:0005515,GO:0005575,GO:0006355,GO:0008150,GO:0009889,GO:0009891,GO:0009893,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0019219,GO:0019222,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0032991,GO:0032993,GO:0042802,GO:0043565,GO:0044212,GO:0045893,GO:0045935,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0060255,GO:0065007,GO:0080090,GO:0097159,GO:0140110,GO:1901363,GO:1902680,GO:1903506,GO:1903508,GO:1990837,GO:2000112,GO:2001141"		ko:K03092	"ko02020,ko05111,map02020,map05111"				"ko00000,ko00001,ko03021"				Bacteria	"1MW4V@1224,2VIEV@28216,4A9UF@80864,COG1508@1,COG1508@2"	NA|NA|NA	K	Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released
GW101-3H11_contig_1_4572	358220.C380_22275	1.80E-131	475.3	Comamonadaceae	lptB			"ko:K01990,ko:K06861"	"ko02010,map02010"	"M00254,M00320"			"ko00000,ko00001,ko00002,ko01000,ko02000"	"1.B.42.1,3.A.1"			Bacteria	"1MU8M@1224,2VH29@28216,4ABQP@80864,COG1137@1,COG1137@2"	NA|NA|NA	S	PFAM ABC transporter related
GW101-3H11_contig_1_4573	1276756.AUEX01000004_gene2525	1.10E-86	326.2	Comamonadaceae	lptA	"GO:0003674,GO:0005215,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0006810,GO:0006869,GO:0008150,GO:0009279,GO:0010876,GO:0015920,GO:0016020,GO:0017089,GO:0019867,GO:0030288,GO:0030312,GO:0030313,GO:0031975,GO:0033036,GO:0042597,GO:0042802,GO:0044462,GO:0044464,GO:0046836,GO:0051179,GO:0051234,GO:0071702,GO:0071944,GO:1901264"		ko:K09774					"ko00000,ko02000"	1.B.42.1		"iB21_1397.B21_03016,iECBD_1354.ECBD_0542,iECB_1328.ECB_03065,iECD_1391.ECD_03065"	Bacteria	"1N776@1224,2VSI4@28216,4ADFD@80864,COG1934@1,COG1934@2"	NA|NA|NA	S	Involved in the assembly of lipopolysaccharide (LPS). Required for the translocation of LPS from the inner membrane to the outer membrane
GW101-3H11_contig_1_4574	358220.C380_22285	1.10E-105	389.4	Comamonadaceae	dsbA			ko:K03673	"ko01503,map01503"	M00728			"ko00000,ko00001,ko00002,ko03110"				Bacteria	"1RGWH@1224,2VSFV@28216,4ADS0@80864,COG1651@1,COG1651@2"	NA|NA|NA	O	Thiol disulfide interchange protein
GW101-3H11_contig_1_4575	1276756.AUEX01000004_gene2527	4.40E-54	218	Comamonadaceae	ftsN												Bacteria	"1RI6A@1224,2VR10@28216,4ADFH@80864,COG3087@1,COG3087@2"	NA|NA|NA	D	PFAM Sporulation domain protein
GW101-3H11_contig_1_4576	358220.C380_22295	0	1095.5	Comamonadaceae	argS	"GO:0003674,GO:0003824,GO:0004812,GO:0004814,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006420,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016020,GO:0016070,GO:0016874,GO:0016875,GO:0019538,GO:0019752,GO:0034641,GO:0034645,GO:0034660,GO:0040007,GO:0043038,GO:0043039,GO:0043043,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0071944,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564,GO:1901566,GO:1901576"	6.1.1.19	ko:K01887	"ko00970,map00970"	"M00359,M00360"	R03646	"RC00055,RC00523"	"ko00000,ko00001,ko00002,ko01000,ko01007,ko03016,ko03029"			iAF987.Gmet_1434	Bacteria	"1MU4J@1224,2VHT1@28216,4AACX@80864,COG0018@1,COG0018@2"	NA|NA|NA	J	Arginyl-tRNA synthetase
GW101-3H11_contig_1_4577	358220.C380_22305	8.90E-11	73.2	Comamonadaceae	psiF												Bacteria	"1N7N3@1224,2E4IS@1,2VVSI@28216,32ZDU@2,4AFGE@80864"	NA|NA|NA	S	PFAM PsiF repeat protein
GW101-3H11_contig_1_4578	358220.C380_22310	9.40E-69	266.2	Comamonadaceae				ko:K08983					ko00000				Bacteria	"1N3XH@1224,2VRQ4@28216,4AE2D@80864,COG3556@1,COG3556@2"	NA|NA|NA	S	Predicted membrane protein (DUF2214)
GW101-3H11_contig_1_4579	358220.C380_22315	1.30E-209	735.7	Comamonadaceae	dctA	"GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944"		ko:K11103	"ko02020,map02020"				"ko00000,ko00001,ko02000"	"2.A.23.1.3,2.A.23.1.6,2.A.23.1.7"			Bacteria	"1MU0Q@1224,2VJ87@28216,4AATJ@80864,COG1301@1,COG1301@2"	NA|NA|NA	C	"Responsible for the transport of dicarboxylates such as succinate, fumarate, and malate from the periplasm across the membrane"
GW101-3H11_contig_1_4580	358220.C380_22320	0	1459.9	Comamonadaceae	phcR		2.7.13.3	"ko:K02484,ko:K07649,ko:K10819,ko:K19622"	"ko02020,map02020"	M00457			"ko00000,ko00001,ko00002,ko01000,ko01001,ko02022"				Bacteria	"1MUY7@1224,2VIXT@28216,4ADJN@80864,COG0642@1,COG0784@1,COG0784@2,COG2205@2,COG4191@1,COG4191@2"	NA|NA|NA	T	PhoQ Sensor
GW101-3H11_contig_1_4582	358220.C380_22330	4.90E-111	407.1	Comamonadaceae	MA20_19670	"GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0006355,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:0097159,GO:1901363,GO:1903506,GO:2000112,GO:2001141"											Bacteria	"1P4TD@1224,2VMX4@28216,4AC4K@80864,COG2197@1,COG2197@2"	NA|NA|NA	K	response regulator
GW101-3H11_contig_1_4583	358220.C380_22335	4.10E-167	594	Comamonadaceae	dmlR_1												Bacteria	"1MW16@1224,2VJ8W@28216,4ACID@80864,COG0583@1,COG0583@2"	NA|NA|NA	K	Transcriptional regulator
GW101-3H11_contig_1_4584	358220.C380_22340	0	1236.1	Comamonadaceae			2.8.3.1	ko:K01026	"ko00620,ko00640,ko00643,ko01100,ko01120,map00620,map00640,map00643,map01100,map01120"		"R00928,R01449,R05508"	"RC00012,RC00014,RC00137"	"ko00000,ko00001,ko01000"				Bacteria	"1MUJW@1224,2VH8B@28216,4ABQY@80864,COG4670@1,COG4670@2"	NA|NA|NA	I	CoA transferase having broad substrate specificity for short-chain acyl-CoA thioesters with the activity decreasing when the length of the carboxylic acid chain exceeds four carbons
GW101-3H11_contig_1_4585	232721.Ajs_0590	6.10E-169	600.1	Comamonadaceae				ko:K07481					ko00000				Bacteria	"1MVDK@1224,2VI1H@28216,4ABHU@80864,COG3039@1,COG3039@2"	NA|NA|NA	L	"PFAM transposase, IS4 family protein"
GW101-3H11_contig_1_4586	358220.C380_22345	0	1430.6	Comamonadaceae	glcB	"GO:0000287,GO:0003674,GO:0003824,GO:0004474,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006081,GO:0006082,GO:0008150,GO:0008152,GO:0009056,GO:0009436,GO:0009987,GO:0016054,GO:0016740,GO:0016746,GO:0019752,GO:0032787,GO:0043167,GO:0043169,GO:0043436,GO:0044237,GO:0044248,GO:0044281,GO:0044282,GO:0044424,GO:0044444,GO:0044464,GO:0046185,GO:0046395,GO:0046487,GO:0046872,GO:0046912,GO:0071704,GO:0072329,GO:1901575"	2.3.3.9	ko:K01638	"ko00620,ko00630,ko01100,ko01110,ko01120,ko01200,map00620,map00630,map01100,map01110,map01120,map01200"	M00012	R00472	"RC00004,RC00308,RC02747"	"ko00000,ko00001,ko00002,ko01000"			"iECSF_1327.ECSF_2799,iECW_1372.ECW_m3242,iEKO11_1354.EKO11_0745,iWFL_1372.ECW_m3242"	Bacteria	"1MVEV@1224,2VJMS@28216,4AB06@80864,COG2225@1,COG2225@2"	NA|NA|NA	H	Involved in the glycolate utilization. Catalyzes the condensation and subsequent hydrolysis of acetyl-coenzyme A (acetyl-CoA) and glyoxylate to form malate and CoA
GW101-3H11_contig_1_4587	398578.Daci_0663	1.90E-26	124.4	Comamonadaceae			5.3.2.6	ko:K01821	"ko00362,ko00621,ko00622,ko01100,ko01120,ko01220,map00362,map00621,map00622,map01100,map01120,map01220"	M00569	"R03966,R05389"	"RC01040,RC01355"	"ko00000,ko00001,ko00002,ko01000"				Bacteria	"1N8I6@1224,2VW8C@28216,4AFEI@80864,COG1942@1,COG1942@2"	NA|NA|NA	G	4-oxalocrotonate tautomerase
GW101-3H11_contig_1_4588	358220.C380_22360	4.50E-245	853.6	Comamonadaceae				ko:K03446		M00701			"ko00000,ko00002,ko02000"	2.A.1.3			Bacteria	"1MU1I@1224,2VIFY@28216,4AA7H@80864,COG0477@1,COG2814@2"	NA|NA|NA	EGP	Major facilitator Superfamily
GW101-3H11_contig_1_4590	1117943.SFHH103_00415	2.40E-70	271.9	Rhizobiaceae	yagL												Bacteria	"1R77A@1224,2TV2D@28211,4BDMW@82115,COG1961@1,COG1961@2"	NA|NA|NA	L	Helix-turn-helix domain of resolvase
GW101-3H11_contig_1_4591	358220.C380_00135	4.70E-175	620.5	Comamonadaceae													Bacteria	"1MVQ9@1224,2VKT3@28216,4AB9U@80864,COG2801@1,COG2801@2"	NA|NA|NA	L	PFAM Integrase catalytic region
GW101-3H11_contig_1_4592	1216976.AX27061_3439	9.20E-273	945.7	Betaproteobacteria													Bacteria	"1MWIV@1224,2VH6U@28216,COG4584@1,COG4584@2"	NA|NA|NA	L	PFAM Integrase catalytic
GW101-3H11_contig_1_4593	1216976.AX27061_3438	7.70E-139	500	Alcaligenaceae	dnaA_2												Bacteria	"1MWQX@1224,2VMBN@28216,3T29U@506,COG1484@1,COG1484@2"	NA|NA|NA	L	IstB-like ATP binding protein
GW101-3H11_contig_1_4594	358220.C380_22370	2.20E-171	608.2	Comamonadaceae	gshB	"GO:0000287,GO:0003674,GO:0003824,GO:0004363,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006518,GO:0006575,GO:0006749,GO:0006750,GO:0006790,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009987,GO:0016874,GO:0016879,GO:0016881,GO:0019184,GO:0034641,GO:0042398,GO:0042601,GO:0042763,GO:0043043,GO:0043167,GO:0043169,GO:0043603,GO:0043604,GO:0044237,GO:0044249,GO:0044271,GO:0044272,GO:0044424,GO:0044444,GO:0044464,GO:0046872,GO:0051186,GO:0051188,GO:0071704,GO:1901564,GO:1901566,GO:1901576"	"6.3.2.2,6.3.2.3"	"ko:K01919,ko:K01920,ko:K05844"	"ko00270,ko00480,ko01100,map00270,map00480,map01100"	M00118	"R00497,R00894,R10993,R10994"	"RC00064,RC00090,RC00096,RC00141"	"ko00000,ko00001,ko00002,ko01000,ko03009"			"iECED1_1282.ECED1_3410,iECP_1309.ECP_2941"	Bacteria	"1MVUA@1224,2VIZ3@28216,4AAM5@80864,COG0189@1,COG0189@2"	NA|NA|NA	H	Belongs to the prokaryotic GSH synthase family
GW101-3H11_contig_1_4595	358220.C380_22375	8.40E-173	613.2	Comamonadaceae	ydcO	"GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944"		ko:K05782					"ko00000,ko02000"	2.A.46.1			Bacteria	"1MUS1@1224,2VIN0@28216,4ABDM@80864,COG3135@1,COG3135@2"	NA|NA|NA	Q	PFAM Benzoate membrane transport protein
GW101-3H11_contig_1_4596	358220.C380_22380	0	1197.2	Comamonadaceae	kup			ko:K03549					"ko00000,ko02000"	2.A.72			Bacteria	"1MUVH@1224,2VH9I@28216,4AAB5@80864,COG3158@1,COG3158@2"	NA|NA|NA	P	Transport of potassium into the cell
GW101-3H11_contig_1_4597	358220.C380_22385	4.90E-243	846.7	Comamonadaceae	gshA		6.3.2.2	ko:K01919	"ko00270,ko00480,ko01100,map00270,map00480,map01100"	M00118	"R00894,R10993"	"RC00064,RC00090"	"ko00000,ko00001,ko00002,ko01000"				Bacteria	"1QVU3@1224,2WH5E@28216,4AAK1@80864,COG0189@1,COG0189@2"	NA|NA|NA	HJ	glutamate--cysteine ligase
GW101-3H11_contig_1_4598	358220.C380_22390	2.20E-263	914.4	Comamonadaceae	trkH			ko:K03498					"ko00000,ko02000"	"2.A.38.1,2.A.38.4"			Bacteria	"1MUIJ@1224,2VH82@28216,4AAKU@80864,COG0168@1,COG0168@2"	NA|NA|NA	P	Low-affinity potassium transport system. Interacts with Trk system potassium uptake protein TrkA
GW101-3H11_contig_1_4599	358220.C380_22395	2.50E-267	927.5	Comamonadaceae	trkA			"ko:K03499,ko:K05571"					"ko00000,ko02000"	"2.A.38.1,2.A.38.4,2.A.63.1,2.A.63.2"			Bacteria	"1MW8R@1224,2VIH1@28216,4ACJH@80864,COG0569@1,COG0569@2"	NA|NA|NA	P	PFAM TrkA-N domain protein
GW101-3H11_contig_1_4600	1276756.AUEX01000005_gene2666	2.70E-211	741.1	Comamonadaceae	proA	"GO:0003674,GO:0003824,GO:0004350,GO:0006082,GO:0006520,GO:0006560,GO:0006561,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009064,GO:0009084,GO:0009987,GO:0016053,GO:0016491,GO:0016620,GO:0016903,GO:0018130,GO:0019752,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0046394,GO:0046483,GO:0055114,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607"	1.2.1.41	ko:K00147	"ko00330,ko00332,ko01100,ko01110,ko01130,ko01230,map00330,map00332,map01100,map01110,map01130,map01230"	M00015	R03313	RC00684	"ko00000,ko00001,ko00002,ko01000"			"iLJ478.TM0293,iYO844.BSU13130"	Bacteria	"1MUGJ@1224,2VJ5M@28216,4ABFQ@80864,COG0014@1,COG0014@2"	NA|NA|NA	E	Catalyzes the NADPH-dependent reduction of L-glutamate 5-phosphate into L-glutamate 5-semialdehyde and phosphate. The product spontaneously undergoes cyclization to form 1-pyrroline-5- carboxylate
GW101-3H11_contig_1_4601	358220.C380_22405	5.80E-32	143.3	Comamonadaceae													Bacteria	"1NBGA@1224,2CDW1@1,2VWA8@28216,330WG@2,4AFDK@80864"	NA|NA|NA		
GW101-3H11_contig_1_4603	358220.C380_22415	9.10E-187	659.4	Comamonadaceae	holA	"GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009360,GO:0009987,GO:0032991,GO:0034641,GO:0034645,GO:0042575,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044424,GO:0044464,GO:0046483,GO:0061695,GO:0071704,GO:0090304,GO:1901360,GO:1901576,GO:1902494,GO:1990234"	2.7.7.7	ko:K02340	"ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440"	M00260	"R00375,R00376,R00377,R00378"	RC02795	"ko00000,ko00001,ko00002,ko01000,ko03032,ko03400"				Bacteria	"1MWYT@1224,2VIKX@28216,4ABHE@80864,COG1466@1,COG1466@2"	NA|NA|NA	L	"DNA polymerase III, delta subunit"
GW101-3H11_contig_1_4604	358220.C380_22420	1.30E-163	582.4	Comamonadaceae	rocF	"GO:0003674,GO:0003824,GO:0004053,GO:0006082,GO:0006520,GO:0006525,GO:0006807,GO:0008150,GO:0008152,GO:0009064,GO:0009987,GO:0016787,GO:0016810,GO:0016813,GO:0019752,GO:0043436,GO:0044237,GO:0044238,GO:0044281,GO:0071704,GO:1901564,GO:1901605"	"3.5.3.1,3.5.3.11"	"ko:K01476,ko:K01480"	"ko00220,ko00330,ko01100,ko01110,ko01130,ko01230,ko05146,map00220,map00330,map01100,map01110,map01130,map01230,map05146"	"M00029,M00133,M00134"	"R00551,R01157"	"RC00024,RC00329"	"ko00000,ko00001,ko00002,ko01000"				Bacteria	"1MVFH@1224,2VJU2@28216,4AB3J@80864,COG0010@1,COG0010@2"	NA|NA|NA	E	Belongs to the arginase family
GW101-3H11_contig_1_4605	338969.Rfer_0936	3.90E-104	384.8	Comamonadaceae			2.7.1.45	ko:K00874	"ko00030,ko01100,ko01120,ko01200,map00030,map01100,map01120,map01200"	"M00061,M00308,M00631"	R01541	"RC00002,RC00017"	"ko00000,ko00001,ko00002,ko01000"				Bacteria	"1MVG2@1224,2VKA3@28216,4ACV6@80864,COG0524@1,COG0524@2"	NA|NA|NA	G	pfkB family carbohydrate kinase
GW101-3H11_contig_1_4606	1437824.BN940_01686	3.00E-47	194.5	Betaproteobacteria	yjgF												Bacteria	"1MZ3J@1224,2WEVR@28216,COG0251@1,COG0251@2"	NA|NA|NA	J	Endoribonuclease L-PSP
GW101-3H11_contig_1_4607	1157708.KB907452_gene3800	1.30E-213	749.2	Comamonadaceae	gsiB_3			ko:K02035	"ko02024,map02024"	M00239			"ko00000,ko00001,ko00002,ko02000"	3.A.1.5			Bacteria	"1MWBH@1224,2VNKV@28216,4AC5M@80864,COG0747@1,COG0747@2"	NA|NA|NA	E	"PFAM extracellular solute-binding protein, family 5"
GW101-3H11_contig_1_4608	1157708.KB907452_gene3798	3.70E-123	448	Comamonadaceae				ko:K02033	"ko02024,map02024"	M00239			"ko00000,ko00001,ko00002,ko02000"	3.A.1.5			Bacteria	"1MU8Z@1224,2VJJU@28216,4ACRH@80864,COG0601@1,COG0601@2"	NA|NA|NA	P	PFAM binding-protein-dependent transport systems inner membrane component
GW101-3H11_contig_1_4609	1157708.KB907452_gene3797	6.20E-101	374	Comamonadaceae				ko:K02034	"ko02024,map02024"	M00239			"ko00000,ko00001,ko00002,ko02000"	3.A.1.5			Bacteria	"1MVER@1224,2VP06@28216,4AB15@80864,COG1173@1,COG1173@2"	NA|NA|NA	P	PFAM binding-protein-dependent transport systems inner membrane component
GW101-3H11_contig_1_4610	296591.Bpro_0659	3.70E-127	461.5	Comamonadaceae	oppD			"ko:K02031,ko:K02032,ko:K12371"	"ko02010,ko02024,map02010,map02024"	"M00239,M00324"			"ko00000,ko00001,ko00002,ko02000"	3.A.1.5			Bacteria	"1R4KB@1224,2W0NK@28216,4AC21@80864,COG0444@1,COG0444@2"	NA|NA|NA	P	"TIGRFAM oligopeptide dipeptide ABC transporter, ATPase subunit"
GW101-3H11_contig_1_4611	1437824.BN940_01711	3.10E-131	474.9	Alcaligenaceae				"ko:K02032,ko:K10823"	"ko01501,ko02010,ko02024,map01501,map02010,map02024"	"M00239,M00439"			"ko00000,ko00001,ko00002,ko02000"	"3.A.1.5,3.A.1.5.1,3.A.1.5.18,3.A.1.5.19,3.A.1.5.25"			Bacteria	"1NU4K@1224,2W19X@28216,3T2BA@506,COG4608@1,COG4608@2"	NA|NA|NA	P	Belongs to the ABC transporter superfamily
GW101-3H11_contig_1_4612	614083.AWQR01000005_gene1095	3.60E-177	627.9	Comamonadaceae	dsd		4.3.1.18	ko:K01753	"ko00260,map00260"		R00221	RC02600	"ko00000,ko00001,ko01000"				Bacteria	"1MVQE@1224,2VJ3G@28216,4AD1Y@80864,COG3616@1,COG3616@2"	NA|NA|NA	E	Putative serine dehydratase domain
GW101-3H11_contig_1_4613	1437824.BN940_01721	3.80E-91	341.7	Alcaligenaceae				ko:K19337					"ko00000,ko03000"				Bacteria	"1MV3U@1224,2VH1T@28216,3T4G2@506,COG1737@1,COG1737@2"	NA|NA|NA	K	"Helix-turn-helix domain, rpiR family"
GW101-3H11_contig_1_4614	1437824.BN940_01726	3.20E-177	628.2	Alcaligenaceae	dan		"3.5.1.81,3.5.1.82"	"ko:K01461,ko:K06015"			R02192	"RC00064,RC00328"	"ko00000,ko01000"				Bacteria	"1MWWY@1224,2VJ3D@28216,3T1XD@506,COG3653@1,COG3653@2"	NA|NA|NA	Q	COG3653 N-acyl-D-aspartate D-glutamate deacylase
GW101-3H11_contig_1_4615	358220.C380_22425	5.40E-73	280.4	Comamonadaceae	lptE	"GO:0001530,GO:0003674,GO:0005488,GO:0005575,GO:0005623,GO:0006810,GO:0006869,GO:0008150,GO:0008289,GO:0009279,GO:0009987,GO:0010876,GO:0015920,GO:0016020,GO:0016043,GO:0019867,GO:0022607,GO:0030312,GO:0030313,GO:0031975,GO:0033036,GO:0043163,GO:0043165,GO:0044085,GO:0044091,GO:0044462,GO:0044464,GO:0045229,GO:0051179,GO:0051234,GO:0061024,GO:0071702,GO:0071709,GO:0071840,GO:0071944,GO:0097367,GO:1901264"		ko:K03643					"ko00000,ko02000"	1.B.42.1		"iECH74115_1262.ECH74115_0730,iECSP_1301.ECSP_0694,iECs_1301.ECs0679,iG2583_1286.G2583_0804,iZ_1308.Z0788"	Bacteria	"1N13K@1224,2VU54@28216,4ADZK@80864,COG2980@1,COG2980@2"	NA|NA|NA	M	"Together with LptD, is involved in the assembly of lipopolysaccharide (LPS) at the surface of the outer membrane. Required for the proper assembly of LptD. Binds LPS and may serve as the LPS recognition site at the outer membrane"
